0.3095,-0.0296,0.0725,-0.2029,0.9555,-0.0131,-1.909,0.1041,2.755,-6.8627,-0.0408,-3.9697,0
0.309,-0.0312,0.0715,-0.2032,0.9538,-0.0131,-1.9138,0.1033,2.7312,-6.9137,-0.0728,-4.0125,0
0.3085,-0.0327,0.0706,-0.2037,0.9521,-0.013,-1.9185,0.1025,2.7074,-6.964,-0.1046,-4.0548,0
0.308,-0.0342,0.0696,-0.2041,0.9503,-0.013,-1.9231,0.1016,2.6837,-7.0136,-0.1361,-4.0965,0
0.3076,-0.0357,0.0687,-0.2045,0.9485,-0.013,-1.9277,0.1008,2.6601,-7.0625,-0.1674,-4.1378,0
0.3071,-0.0372,0.0678,-0.2049,0.9466,-0.013,-1.9321,0.1,2.6366,-7.1107,-0.1984,-4.1785,0
0.3067,-0.0387,0.0669,-0.2053,0.9448,-0.0129,-1.9364,0.0992,2.6131,-7.1582,-0.2291,-4.2188,0
0.3062,-0.0402,0.066,-0.2057,0.9429,-0.0129,-1.9407,0.0984,2.5897,-7.205,-0.2596,-4.2585,0
0.3058,-0.0417,0.0652,-0.2062,0.9409,-0.0129,-1.9449,0.0976,2.5664,-7.2512,-0.2898,-4.2977,0
0.3054,-0.0431,0.0643,-0.2066,0.939,-0.0129,-1.949,0.0969,2.5432,-7.2966,-0.3197,-4.3365,0
0.305,-0.0445,0.0635,-0.2071,0.937,-0.0129,-1.953,0.0961,2.5201,-7.3414,-0.3494,-4.3747,0
0.3046,-0.0459,0.0627,-0.2075,0.935,-0.0128,-1.9569,0.0953,2.4971,-7.3855,-0.3788,-4.4124,0
0.3042,-0.0473,0.0619,-0.208,0.933,-0.0128,-1.9607,0.0945,2.4742,-7.4289,-0.4079,-4.4496,0
0.3038,-0.0487,0.0611,-0.2084,0.9309,-0.0128,-1.9645,0.0938,2.4513,-7.4716,-0.4368,-4.4863,0
0.3035,-0.0501,0.0604,-0.2089,0.9288,-0.0128,-1.9682,0.093,2.4286,-7.5137,-0.4653,-4.5225,0
0.3031,-0.0515,0.0596,-0.2093,0.9267,-0.0128,-1.9718,0.0923,2.4059,-7.5551,-0.4937,-4.5583,0
0.3028,-0.0528,0.0589,-0.2098,0.9246,-0.0128,-1.9753,0.0915,2.3834,-7.5958,-0.5217,-4.5935,0
0.3025,-0.0541,0.0582,-0.2103,0.9225,-0.0128,-1.9788,0.0908,2.361,-7.6359,-0.5495,-4.6282,0
0.3021,-0.0555,0.0575,-0.2108,0.9203,-0.0128,-1.9822,0.09,2.3386,-7.6753,-0.577,-4.6625,0
0.3018,-0.0568,0.0568,-0.2112,0.9181,-0.0128,-1.9855,0.0893,2.3164,-7.714,-0.6042,-4.6962,0
0.3015,-0.058,0.0561,-0.2117,0.9159,-0.0128,-1.9888,0.0886,2.2942,-7.7521,-0.6312,-4.7295,0
0.3012,-0.0593,0.0554,-0.2122,0.9137,-0.0127,-1.9919,0.0878,2.2722,-7.7896,-0.6579,-4.7623,0
0.301,-0.0606,0.0548,-0.2127,0.9115,-0.0127,-1.9951,0.0871,2.2503,-7.8264,-0.6843,-4.7946,0
0.3007,-0.0618,0.0541,-0.2132,0.9092,-0.0127,-1.9981,0.0864,2.2285,-7.8626,-0.7105,-4.8264,0
0.3004,-0.063,0.0535,-0.2137,0.907,-0.0127,-2.0011,0.0857,2.2068,-7.8981,-0.7364,-4.8577,0
0.3002,-0.0643,0.0529,-0.2142,0.9047,-0.0127,-2.004,0.085,2.1852,-7.933,-0.762,-4.8886,0
0.3,-0.0655,0.0523,-0.2148,0.9024,-0.0127,-2.0069,0.0843,2.1637,-7.9672,-0.7874,-4.9189,0
0.2997,-0.0667,0.0517,-0.2153,0.9001,-0.0127,-2.0097,0.0836,2.1423,-8.0008,-0.8125,-4.9489,0
0.2995,-0.0678,0.0512,-0.2158,0.8977,-0.0128,-2.0125,0.0829,2.1211,-8.0338,-0.8373,-4.9783,0
0.2993,-0.069,0.0506,-0.2163,0.8954,-0.0128,-2.0151,0.0822,2.0999,-8.0662,-0.8618,-5.0073,0
0.2991,-0.0701,0.0501,-0.2168,0.8931,-0.0128,-2.0178,0.0815,2.0789,-8.098,-0.8861,-5.0357,0
0.2989,-0.0713,0.0496,-0.2174,0.8907,-0.0128,-2.0203,0.0808,2.058,-8.1291,-0.9101,-5.0638,0
0.2987,-0.0724,0.049,-0.2179,0.8883,-0.0128,-2.0229,0.0802,2.0372,-8.1596,-0.9339,-5.0913,0
0.2985,-0.0735,0.0485,-0.2185,0.8859,-0.0128,-2.0253,0.0795,2.0165,-8.1895,-0.9574,-5.1184,0
0.2984,-0.0746,0.0481,-0.219,0.8835,-0.0128,-2.0277,0.0788,1.9959,-8.2188,-0.9806,-5.1451,0
0.2982,-0.0757,0.0476,-0.2196,0.8811,-0.0128,-2.0301,0.0782,1.9755,-8.2475,-1.0036,-5.1713,0
0.2981,-0.0767,0.0471,-0.2201,0.8787,-0.0128,-2.0324,0.0775,1.9551,-8.2756,-1.0263,-5.197,0
0.2979,-0.0778,0.0467,-0.2207,0.8763,-0.0129,-2.0346,0.0769,1.9349,-8.3031,-1.0487,-5.2223,0
0.2978,-0.0788,0.0462,-0.2212,0.8739,-0.0129,-2.0368,0.0762,1.9148,-8.3299,-1.0709,-5.2471,0
0.2977,-0.0798,0.0458,-0.2218,0.8714,-0.0129,-2.039,0.0756,1.8948,-8.3562,-1.0928,-5.2714,0
0.2976,-0.0808,0.0454,-0.2224,0.869,-0.0129,-2.0411,0.0749,1.875,-8.3819,-1.1144,-5.2954,0
0.2975,-0.0818,0.045,-0.2229,0.8665,-0.0129,-2.0432,0.0743,1.8552,-8.407,-1.1358,-5.3188,0
0.2974,-0.0828,0.0446,-0.2235,0.8641,-0.013,-2.0452,0.0737,1.8356,-8.4316,-1.1569,-5.3418,0
0.2973,-0.0838,0.0443,-0.2241,0.8616,-0.013,-2.0471,0.073,1.8161,-8.4555,-1.1778,-5.3644,0
0.2972,-0.0847,0.0439,-0.2247,0.8592,-0.013,-2.0491,0.0724,1.7967,-8.4789,-1.1984,-5.3866,0
0.2972,-0.0856,0.0435,-0.2253,0.8567,-0.013,-2.0509,0.0718,1.7774,-8.5017,-1.2188,-5.4083,0
0.2971,-0.0866,0.0432,-0.2259,0.8542,-0.0131,-2.0528,0.0712,1.7583,-8.5239,-1.2389,-5.4295,0
0.2971,-0.0875,0.0429,-0.2264,0.8517,-0.0131,-2.0546,0.0706,1.7393,-8.5455,-1.2587,-5.4504,0
0.297,-0.0884,0.0426,-0.227,0.8492,-0.0131,-2.0563,0.07,1.7204,-8.5666,-1.2783,-5.4708,0
0.297,-0.0893,0.0423,-0.2276,0.8467,-0.0132,-2.058,0.0694,1.7016,-8.5871,-1.2976,-5.4907,0
0.297,-0.0901,0.042,-0.2282,0.8442,-0.0132,-2.0597,0.0688,1.6829,-8.6071,-1.3167,-5.5103,0
0.2969,-0.091,0.0417,-0.2289,0.8417,-0.0133,-2.0613,0.0682,1.6644,-8.6265,-1.3355,-5.5294,0
0.2969,-0.0918,0.0414,-0.2295,0.8392,-0.0133,-2.0629,0.0676,1.646,-8.6453,-1.3541,-5.548,0
0.2969,-0.0927,0.0412,-0.2301,0.8367,-0.0133,-2.0644,0.067,1.6277,-8.6636,-1.3724,-5.5663,0
0.2969,-0.0935,0.041,-0.2307,0.8342,-0.0134,-2.0659,0.0665,1.6096,-8.6813,-1.3904,-5.5841,0
0.297,-0.0943,0.0407,-0.2313,0.8317,-0.0134,-2.0674,0.0659,1.5915,-8.6985,-1.4082,-5.6015,0
0.297,-0.0951,0.0405,-0.2319,0.8292,-0.0135,-2.0688,0.0653,1.5736,-8.7151,-1.4258,-5.6185,0
0.297,-0.0959,0.0403,-0.2326,0.8267,-0.0135,-2.0702,0.0647,1.5558,-8.7312,-1.4431,-5.6351,0
0.297,-0.0966,0.0401,-0.2332,0.8242,-0.0136,-2.0716,0.0642,1.5382,-8.7468,-1.4601,-5.6513,0
0.2971,-0.0974,0.0399,-0.2338,0.8217,-0.0137,-2.0729,0.0636,1.5206,-8.7618,-1.477,-5.667,0
0.2971,-0.0981,0.0397,-0.2345,0.8191,-0.0137,-2.0742,0.0631,1.5032,-8.7763,-1.4935,-5.6824,0
0.2972,-0.0988,0.0396,-0.2351,0.8166,-0.0138,-2.0755,0.0625,1.4859,-8.7902,-1.5098,-5.6973,0
0.2973,-0.0996,0.0394,-0.2357,0.8141,-0.0139,-2.0767,0.062,1.4688,-8.8037,-1.5259,-5.7118,0
0.2973,-0.1003,0.0393,-0.2364,0.8116,-0.0139,-2.0779,0.0614,1.4517,-8.8166,-1.5417,-5.7259,0
0.2974,-0.1009,0.0391,-0.237,0.8091,-0.014,-2.0791,0.0609,1.4348,-8.8289,-1.5573,-5.7397,0
0.2975,-0.1016,0.039,-0.2377,0.8066,-0.0141,-2.0802,0.0604,1.418,-8.8408,-1.5726,-5.753,0
0.2976,-0.1023,0.0389,-0.2383,0.8041,-0.0141,-2.0813,0.0598,1.4014,-8.8521,-1.5877,-5.7659,0
0.2977,-0.1029,0.0388,-0.239,0.8015,-0.0142,-2.0823,0.0593,1.3848,-8.863,-1.6025,-5.7784,0
0.2978,-0.1036,0.0387,-0.2397,0.799,-0.0143,-2.0834,0.0588,1.3684,-8.8733,-1.6171,-5.7905,0
0.2979,-0.1042,0.0387,-0.2403,0.7965,-0.0144,-2.0844,0.0583,1.3521,-8.8831,-1.6315,-5.8022,0
0.2981,-0.1048,0.0386,-0.241,0.794,-0.0145,-2.0854,0.0577,1.336,-8.8923,-1.6456,-5.8136,0
0.2982,-0.1054,0.0385,-0.2417,0.7915,-0.0146,-2.0863,0.0572,1.32,-8.9011,-1.6595,-5.8245,0
0.2983,-0.106,0.0385,-0.2423,0.789,-0.0147,-2.0872,0.0567,1.3041,-8.9094,-1.6731,-5.8351,0
0.2985,-0.1066,0.0384,-0.243,0.7865,-0.0148,-2.0881,0.0562,1.2883,-8.9172,-1.6865,-5.8452,0
0.2986,-0.1071,0.0384,-0.2437,0.784,-0.0149,-2.089,0.0557,1.2727,-8.9245,-1.6996,-5.855,0
0.2988,-0.1077,0.0384,-0.2443,0.7815,-0.015,-2.0898,0.0552,1.2571,-8.9312,-1.7125,-5.8644,0
0.299,-0.1082,0.0384,-0.245,0.779,-0.0151,-2.0906,0.0547,1.2418,-8.9375,-1.7252,-5.8734,0
0.2991,-0.1087,0.0384,-0.2457,0.7765,-0.0152,-2.0914,0.0542,1.2265,-8.9433,-1.7376,-5.882,0
0.2993,-0.1092,0.0384,-0.2464,0.7741,-0.0154,-2.0922,0.0538,1.2114,-8.9486,-1.7498,-5.8902,0
0.2995,-0.1097,0.0384,-0.2471,0.7716,-0.0155,-2.0929,0.0533,1.1964,-8.9535,-1.7618,-5.8981,0
0.2997,-0.1102,0.0385,-0.2478,0.7691,-0.0156,-2.0936,0.0528,1.1815,-8.9578,-1.7735,-5.9056,0
0.2999,-0.1107,0.0385,-0.2485,0.7666,-0.0158,-2.0943,0.0523,1.1668,-8.9617,-1.785,-5.9127,0
0.3001,-0.1112,0.0386,-0.2492,0.7642,-0.0159,-2.0949,0.0519,1.1521,-8.9651,-1.7963,-5.9194,0
0.3003,-0.1116,0.0386,-0.2499,0.7617,-0.016,-2.0956,0.0514,1.1377,-8.968,-1.8073,-5.9258,0
0.3006,-0.1121,0.0387,-0.2506,0.7593,-0.0162,-2.0962,0.0509,1.1233,-8.9704,-1.8181,-5.9318,0
0.3008,-0.1125,0.0388,-0.2513,0.7568,-0.0164,-2.0968,0.0505,1.1091,-8.9724,-1.8286,-5.9374,0
0.301,-0.1129,0.0389,-0.252,0.7544,-0.0165,-2.0973,0.05,1.095,-8.9738,-1.839,-5.9427,0
0.3012,-0.1133,0.039,-0.2527,0.7519,-0.0167,-2.0979,0.0496,1.081,-8.9749,-1.8491,-5.9476,0
0.3015,-0.1137,0.0391,-0.2534,0.7495,-0.0169,-2.0984,0.0491,1.0672,-8.9754,-1.8589,-5.9521,0
0.3017,-0.1141,0.0392,-0.2541,0.7471,-0.0171,-2.0989,0.0487,1.0535,-8.9755,-1.8685,-5.9563,0
0.302,-0.1144,0.0393,-0.2548,0.7447,-0.0173,-2.0993,0.0482,1.0399,-8.9752,-1.8779,-5.9601,0
0.3023,-0.1148,0.0395,-0.2556,0.7423,-0.0175,-2.0998,0.0478,1.0265,-8.9743,-1.8871,-5.9635,0
0.3025,-0.1151,0.0396,-0.2563,0.7399,-0.0177,-2.1002,0.0473,1.0132,-8.973,-1.896,-5.9666,0
0.3028,-0.1155,0.0398,-0.257,0.7375,-0.0179,-2.1006,0.0469,1.0,-8.9713,-1.9048,-5.9693,0
0.3031,-0.1158,0.0399,-0.2577,0.7351,-0.0181,-2.101,0.0465,0.987,-8.9691,-1.9132,-5.9717,0
0.3034,-0.1161,0.0401,-0.2585,0.7327,-0.0183,-2.1013,0.046,0.9741,-8.9665,-1.9215,-5.9737,0
0.3037,-0.1164,0.0403,-0.2592,0.7303,-0.0186,-2.1017,0.0456,0.9613,-8.9634,-1.9295,-5.9754,0
